"Serotype","r","delta","phi_1","A_1","A_2","C1","B","C2","Gc0","Gs0","prim_bite","sec_bite"
"DENV1",1.37906,3.29554,0.124723,0.754345,4.18335,1.67334,0.377172,0.754345,0.05,0.0649816,-5.03467,-5.28136
"DENV1",1.31023,3.31715,0.11927,0.83667,4.23105,1.69242,0.418335,0.83667,0.05,0.0643244,-5.6017,-5.30185
"DENV1",1.38203,3.25517,0.141941,0.83667,4.71399,1.88559,0.418335,0.83667,0.108606,0.0961783,-5.02258,-5.03083
"DENV1",1.24718,3.2846,0.10264,0.83667,4.95002,1.98001,0.418335,0.83667,0.122526,0.100188,-5.42663,-5.37838
"DENV1",1.26999,3.23814,0.119418,0.831376,4.18335,1.67334,0.415688,0.831376,0.05,0.0622364,-4.77386,-5.47919
"DENV1",1.38809,3.41138,0.120952,0.798558,4.18335,1.67334,0.399279,0.798558,0.0981183,0.102,-5.47158,-4.83363
"DENV1",1.26407,3.08015,0.147586,0.82257,4.18335,1.67334,0.411285,0.82257,0.05,0.0572478,-5.41879,-5.08093
"DENV1",1.27946,3.21253,0.121254,0.857142,4.18335,1.71428,0.418335,0.83667,0.269849,0.207536,-4.83354,-5.43192
"DENV1",1.17118,3.20399,0.0941588,0.83667,5.05514,2.02206,0.418335,0.83667,0.149705,0.118616,-5.56859,-5.75545
"DENV1",1.34856,3.09457,0.150935,0.83667,5.14368,2.05747,0.418335,0.83667,0.0728393,0.0564725,-5.13507,-5.5658
"DENV1",1.31977,3.49011,0.10317,0.83667,5.08848,2.03539,0.418335,0.83667,0.134395,0.102989,-5.28287,-4.40805
"DENV1",1.28439,3.05324,0.127179,0.918084,4.18335,1.83617,0.418335,0.83667,0.235742,0.184594,-5.11761,-5.6158
"DENV1",1.2448,3.25502,0.125167,0.862222,4.36007,1.81517,0.446749,0.897255,0.272038,0.196179,-4.76915,-5.40389
"DENV1",1.32696,3.42973,0.10942,0.83667,4.80612,1.89961,0.418335,0.83667,0.122778,0.103652,-5.28016,-4.86837
"DENV1",1.39006,3.33264,0.124128,0.881523,4.8354,1.93416,0.440296,0.880591,0.0746719,0.0845891,-4.9042,-3.86295
"DENV1",1.50405,3.56433,0.0683908,0.760098,4.8354,1.2878,0.307109,0.614219,0.05,0.0906278,-4.93113,-4.90065
"DENV1",1.3261,3.32515,0.0899663,0.766703,4.8354,1.89625,0.383352,0.766703,0.05,0.0775958,-4.58619,-4.63788
"DENV1",1.25395,3.20005,0.118863,0.950345,4.8354,1.93416,0.475173,0.950345,0.0611679,0.0708373,-5.49642,-4.38529
"DENV1",1.24719,3.20852,0.103649,0.880713,4.8354,1.93416,0.440356,0.880713,0.05,0.0704698,-5.40311,-4.68659
"DENV1",1.22743,3.1321,0.12105,0.96708,4.8567,1.94268,0.48354,0.96708,0.0690384,0.0727739,-6.05707,-4.40664
"DENV1",1.25457,3.22528,0.0974467,0.845735,4.8354,1.93416,0.422868,0.845735,0.0500002,0.0726669,-5.47484,-4.74302
"DENV1",1.10146,3.0358,0.0992297,0.96708,5.06386,2.02554,0.48354,0.96708,0.0924888,0.0900153,-5.82854,-5.34176
"DENV1",1.57669,3.71947,0.0587671,0.503448,2.66125,1.45334,0.251723,0.503446,0.05,0.0951808,-5.32013,-4.34928
"DENV1",1.25033,3.15637,0.122667,0.96708,4.88419,1.95368,0.48354,0.96708,0.0726161,0.0749317,-5.49179,-4.24778
"DENV1",1.19103,3.12036,0.108754,0.927439,4.8354,1.93416,0.463719,0.927439,0.135283,0.129823,-6.25587,-4.8657
"DENV1",1.17462,3.11351,0.0835609,0.849867,4.8354,1.93416,0.410008,0.820017,0.890754,0.25,-4.89519,-5.34913
"DENV1",1.15567,3.07795,0.108485,0.96708,5.10874,2.0435,0.48354,0.96708,0.304806,0.229709,-5.66987,-5.02775
"DENV1",1.1527,3.10515,0.103932,0.942651,4.8354,1.93416,0.471326,0.942651,0.329322,0.249997,-5.63191,-5.1026
"DENV1",1.16978,3.05466,0.093545,0.96708,4.4638,1.93416,0.44638,0.89276,0.643628,0.25,-5.13491,-5.13086
"DENV1",1.1559,3.01807,0.0926024,0.96708,4.60377,1.93416,0.443006,0.886013,0.688479,0.25,-4.44961,-5.30342
"DENV1",1.22552,2.86568,0.0671767,0.96708,3.50919,1.93416,0.350919,0.701839,0.638557,0.25,-5.77838,-5.51767
"DENV1",1.23547,3.1478,0.0854434,0.967055,4.12533,1.69584,0.412634,0.840327,0.343357,0.249939,-5.8353,-5.06831
"DENV1",1.39629,3.1703,0.0959405,0.96708,3.95445,1.93416,0.394817,0.789633,0.697522,0.25,-5.54908,-4.13576
"DENV1",1.32368,3.2399,0.111632,0.944291,4.8354,1.93416,0.444136,0.888272,0.304366,0.25,-5.115,-4.26198
"DENV1",1.24416,3.13704,0.0804164,0.822199,4.41251,1.93416,0.380997,0.761264,0.883596,0.25,-4.70136,-5.06904
"DENV1",1.23703,3.19381,0.109307,0.920669,4.8354,1.93416,0.460335,0.920669,0.141185,0.13848,-5.57804,-4.56878
"DENV1",1.1117,3.05611,0.101996,0.974005,4.87002,1.94801,0.48354,0.96708,0.589108,0.25,-4.87127,-5.3109
"DENV1",1.25285,2.7734,0.0832136,0.96708,3.18447,1.93415,0.388276,0.636894,0.122583,0.159792,-5.24021,-5.09824
"DENV1",1.29512,3.26375,0.0995471,0.829557,4.8354,1.93416,0.414778,0.829557,0.05,0.0737261,-5.15993,-4.57953
"DENV1",1.29396,2.93536,0.071448,0.899425,3.42572,1.93413,0.349961,0.640588,0.999822,0.245383,-5.61089,-5.04584
"DENV1",1.39913,3.07653,0.0730292,0.822675,3.15602,1.93416,0.325547,0.616819,0.899683,0.216641,-5.14484,-4.60328
"DENV1",1.23618,3.16482,0.103932,0.867157,4.82704,1.93416,0.433302,0.866605,0.0758171,0.084711,-5.80029,-4.84658
"DENV1",1.21866,3.07716,0.121399,0.96708,5.2878,2.11512,0.48354,0.96708,0.0858668,0.0763803,-5.84474,-4.59469
"DENV1",1.3232,3.2431,0.119042,0.880356,4.8354,1.93416,0.440178,0.880356,0.0578255,0.0742802,-5.33661,-4.2284
"DENV1",1.57023,3.48002,0.102513,0.673348,4.8354,1.93416,0.336674,0.673348,0.05,0.0864992,-4.59298,-4.85867
"DENV1",1.62824,3.13503,0.0703844,0.914091,2.97472,1.91655,0.254121,0.633416,0.05,0.0984101,-5.36907,-4.48433
"DENV1",1.26511,3.22595,0.106642,0.884957,4.8354,1.93416,0.442479,0.884957,0.05,0.0699467,-5.27818,-4.56785
"DENV1",1.37314,3.32344,0.092269,0.743136,4.04558,1.93416,0.371568,0.743136,1,0.18723,-4.73602,-4.32687
"DENV1",1.25373,3.19129,0.121736,0.96708,5.06804,2.02722,0.48354,0.96708,0.154138,0.132218,-5.49924,-4.40767
"DENV1",1.27382,3.19553,0.126653,0.967123,5.16701,2.06678,0.483541,0.967193,0.184812,0.149863,-5.34989,-4.32018
"DENV1",1.16939,3.04824,0.118003,0.96708,4.84372,1.93749,0.48354,0.96708,0.0794309,0.0828571,-5.64308,-4.81446
"DENV1",1.31689,3.30581,0.0931219,0.791976,4.8354,1.93416,0.395988,0.791976,0.05,0.0773667,-5.43118,-4.56053
"DENV1",1.17797,3.02912,0.122598,0.967081,4.91291,1.96516,0.48354,0.96708,0.0733292,0.0719181,-5.89342,-4.7655
"DENV1",1.29094,3.26368,0.0832903,0.747189,4.27451,1.93416,0.373595,0.747191,1,0.20575,-5.5314,-4.73703
"DENV1",1.18494,3.06445,0.0849736,0.8898,4.61638,1.92345,0.412695,0.813932,0.999991,0.182502,-4.73258,-5.29831
"DENV1",1.1463,3.02657,0.0947241,0.96708,4.52041,1.93416,0.452041,0.904082,0.645169,0.25,-5.20939,-5.26704
"DENV1",1.12561,3.02751,0.0953628,0.96708,4.66291,1.93416,0.460556,0.921112,0.646417,0.25,-4.50286,-5.37225
"DENV1",1.14116,3.10415,0.103138,0.95633,4.83539,1.93416,0.478165,0.95633,0.374236,0.244532,-5.75329,-5.15229
"DENV1",1.22642,3.12143,0.122242,0.96708,5.20186,2.08074,0.48354,0.96708,0.214512,0.161061,-5.67321,-4.61316
"DENV1",1.34162,3.32436,0.103583,0.833264,4.8354,1.93416,0.416632,0.833264,0.913196,0.2156,-4.5303,-4.28526
"DENV1",1.1973,3.0044,0.0859339,0.96708,4.64746,1.93416,0.413754,0.827508,0.781265,0.25,-4.63931,-5.29005
"DENV1",1.25038,2.97816,0.0803468,0.96708,3.84763,1.93416,0.384763,0.769526,0.68066,0.25,-5.61571,-5.06055
"DENV1",1.23645,3.13978,0.120744,0.96708,5.19267,2.07707,0.48354,0.96708,0.063312,0.0680694,-5.33531,-4.48498
"DENV1",1.26278,3.12964,0.0968258,0.96708,4.31752,1.93416,0.431752,0.863503,0.624918,0.25,-5.21003,-4.61085
"DENV1",1.16121,3.10542,0.107846,0.96708,4.8354,1.93416,0.480065,0.96013,0.365409,0.25,-5.26676,-4.96468
"DENV1",1.1516,3.06983,0.106864,0.992768,4.95762,1.98554,0.48354,0.96708,0.559806,0.25,-5.36109,-5.04015
"DENV1",1.16939,3.09526,0.0863598,0.874085,4.8354,1.93416,0.419146,0.838292,0.852603,0.25,-4.71518,-5.34856
"DENV1",1.20929,3.17049,0.107756,0.931754,4.8354,1.93416,0.465877,0.931754,0.327429,0.25,-5.63404,-4.72892
"DENV1",1.22196,3.19914,0.111395,0.96708,4.83536,1.93416,0.477088,0.954177,0.389654,0.25,-4.58851,-4.59933
"DENV1",1.22077,3.1248,0.116016,0.96708,5.265,2.106,0.48354,0.96708,0.106064,0.0963523,-5.62969,-4.52731
"DENV1",1.19415,3.08167,0.119081,0.96708,5.04743,2.01897,0.48354,0.96708,0.0560655,0.0641243,-5.48014,-4.7404
"DENV1",1.26682,3.21981,0.122959,0.96708,4.93649,1.97459,0.48354,0.96708,0.0500001,0.06398,-4.74682,-4.40951
"DENV1",1.28093,3.12079,0.134501,0.96708,5.23954,2.09581,0.48354,0.96708,0.0867373,0.0798722,-5.68112,-4.19709
"DENV1",1.22959,3.11975,0.122938,0.96708,5.12102,2.04841,0.48354,0.96708,0.0529056,0.0614079,-4.76773,-4.55335
"DENV1",1.24432,3.09623,0.0861999,0.910371,4.8354,1.93416,0.401155,0.802311,0.865753,0.25,-4.47592,-5.06546
"DENV1",1.11046,3.01148,0.101703,0.96708,5.39279,2.15712,0.48354,0.96708,0.109361,0.0974801,-5.79885,-5.31675
"DENV1",1.14591,3.08445,0.108078,0.96708,4.84539,1.93815,0.48354,0.96708,0.0764475,0.08033,-5.90165,-5.05706
"DENV1",1.17694,3.03761,0.117604,0.96708,5.27615,2.11046,0.48354,0.96708,0.05,0.0564335,-5.36127,-5.13235
"DENV1",1.14067,3.003,0.112963,0.96708,5.19159,2.07664,0.48354,0.96708,0.0921376,0.0812268,-6.09857,-5.16479
"DENV1",1.32418,3.05749,0.0766554,0.886728,3.96943,1.91487,0.355832,0.689514,0.0500112,0.0799791,-5.65004,-4.87888
"DENV1",1.17784,3.07489,0.112793,0.96708,5.27459,2.10984,0.48354,0.96708,0.0654387,0.0682114,-5.65203,-4.88097
"DENV1",1.12265,2.99783,0.108639,0.967083,5.13194,2.05277,0.48354,0.96708,0.0904231,0.0872254,-5.58372,-5.21557
"DENV1",1.31614,3.29377,0.0974986,0.81049,4.8354,1.93416,0.405245,0.81049,0.0518581,0.0745166,-5.4274,-4.52051
"DENV1",1.18828,3.12334,0.10955,0.96708,5.20505,2.08202,0.48354,0.96708,0.100057,0.0936483,-5.60609,-4.78164
"DENV1",1.39902,3.33619,0.110251,0.7991,4.8354,1.93416,0.39955,0.7991,0.05,0.0758993,-5.38502,-4.24738
"DENV1",1.14693,3.06518,0.108784,0.96708,5.02269,2.00908,0.48354,0.96708,0.05,0.0599413,-5.91635,-5.09254
"DENV1",1.4445,3.14889,0.0851641,0.967024,4.66992,1.93416,0.355135,0.710269,0.0500001,0.0884352,-5.61944,-4.39851
"DENV1",1.16616,3.10198,0.109936,0.96708,4.98319,1.99328,0.48354,0.96708,0.131592,0.121128,-5.63216,-4.94503
"DENV1",1.24429,3.09883,0.119025,1.03191,5.2476,2.09904,0.48354,0.96708,0.239483,0.187793,-5.64846,-4.56998
"DENV1",1.22334,3.19252,0.109974,0.940756,4.8354,1.93416,0.470378,0.940756,0.366082,0.2437,-5.72163,-4.60887
"DENV1",1.09033,3.01673,0.0956872,1.01129,4.8354,2.02258,0.48354,0.96708,0.553037,0.25,-5.02818,-5.47345
"DENV1",1.11929,3.06527,0.103615,0.966535,4.8354,1.93416,0.483267,0.966535,0.709538,0.22177,-4.15134,-5.25016
"DENV1",1.11577,3.05584,0.0990524,0.935851,4.8354,1.93416,0.467925,0.935851,0.666588,0.249421,-4.60503,-5.3845
"DENV1",1.17564,3.09682,0.111549,0.96708,5.07977,2.03191,0.48354,0.96708,0.332384,0.239787,-5.75822,-4.87778
"DENV1",1.13804,3.0806,0.106751,0.965379,4.8354,1.93416,0.48269,0.965379,0.0766828,0.0810818,-5.82353,-5.14414
"DENV1",1.27124,3.00675,0.0863341,0.96708,4.14256,1.93416,0.39148,0.782959,0.722665,0.25,-4.99344,-4.94705
"DENV1",1.2165,3.14625,0.11719,0.96708,5.04891,2.01957,0.48354,0.96708,0.165045,0.143929,-5.368,-4.62242
"DENV1",1.2744,3.20264,0.123713,0.967082,5.19402,2.07631,0.48354,0.967124,0.138433,0.121476,-5.58963,-4.30046
"DENV1",1.24588,3.22808,0.0917987,0.825091,4.8354,1.93416,0.412545,0.825091,0.0579277,0.0794912,-5.49343,-4.84536
"DENV1",1.32429,3.27683,0.107165,0.841814,4.8354,1.93416,0.420907,0.841814,0.0513454,0.0738765,-4.68219,-4.38083
"DENV1",1.2256,3.18994,0.111051,0.96708,5.08195,2.03278,0.48354,0.96708,0.114994,0.107878,-5.56832,-4.49963
"DENV1",1.15593,3.07357,0.108972,0.96708,5.00665,2.00266,0.48354,0.96708,0.103974,0.0994171,-5.6537,-4.95848
"DENV1",1.51636,3.23609,0.0654246,0.781203,3.08342,1.76067,0.265792,0.638005,1,0.166482,-4.35848,-4.80741
"DENV1",1.19322,3.04203,0.113353,1.03284,5.15998,2.06568,0.48354,0.96708,0.501292,0.25,-4.30132,-4.82698
"DENV1",1.13789,3.08083,0.105513,0.967084,5.00147,2.00059,0.48354,0.96708,0.285889,0.221905,-5.15537,-5.17435
"DENV1",1.07914,2.99677,0.092701,0.923414,4.8354,1.93416,0.461707,0.923414,0.119689,0.118097,-5.62951,-5.55629
"DENV1",1.19393,3.13878,0.110554,0.96708,4.8354,1.93416,0.477413,0.954827,0.371216,0.25,-5.541,-4.75649
"DENV1",1.19901,3.1257,0.102209,0.880611,4.8354,1.93416,0.440306,0.880611,0.05,0.0685555,-5.19814,-5.06001
"DENV1",1.20426,3.09488,0.115065,0.96708,5.18166,2.07267,0.48354,0.96708,0.0838369,0.0813831,-5.8191,-4.56331
"DENV1",1.30754,3.218,0.105041,0.810867,4.8354,1.93416,0.405433,0.810867,0.05,0.0719774,-5.69237,-4.76049
"DENV1",1.15453,3.00395,0.10585,1.0398,4.92793,2.07955,0.483541,0.96708,0.343062,0.229087,-4.95789,-5.17224
"DENV1",1.13061,2.96793,0.110736,0.947254,4.8354,1.93416,0.473627,0.947254,0.0894027,0.0933156,-5.59308,-5.00714
"DENV1",1.36756,3.28699,0.110054,0.804131,4.8354,1.93416,0.402066,0.804131,0.0559649,0.0785727,-4.66758,-4.38081
"DENV1",1.2401,3.208,0.108542,0.919438,4.8354,1.93416,0.459719,0.919438,0.319692,0.249867,-5.68248,-4.57287
"DENV1",1.14625,3.08962,0.107229,0.967296,4.91095,1.96438,0.483542,0.96708,0.345932,0.244707,-4.73567,-5.0803
"DENV1",1.17366,3.10723,0.109558,0.98493,4.92465,1.96986,0.48354,0.96708,0.39237,0.25,-5.05915,-4.88499
"DENV1",1.23328,3.14713,0.117016,0.967081,5.18641,2.07456,0.48354,0.96708,0.1018,0.0946718,-5.4971,-4.43517
"DENV1",1.71093,3.63956,0.0962502,0.592117,4.8354,1.93416,0.296058,0.592117,0.116398,0.166954,-4.5056,-5.42784
"DENV1",1.23184,3.15773,0.111753,0.913794,4.8354,1.93416,0.456897,0.913794,0.0997332,0.103014,-5.80765,-4.6316
"DENV1",1.32965,3.05133,0.0819566,0.96683,4.63661,1.93416,0.369927,0.739855,1,0.205802,-4.70428,-4.86882
"DENV1",1.15211,2.9344,0.0832248,0.96708,4.37544,1.93416,0.414267,0.828533,0.707154,0.25,-5.03647,-5.57173
"DENV1",1.17786,3.08281,0.105517,0.965893,4.8354,1.93416,0.465402,0.930803,0.328474,0.25,-5.72259,-4.99035
"DENV1",1.45076,3.01652,0.0742679,0.940676,3.38755,1.93414,0.320494,0.617745,0.813574,0.237569,-5.09543,-4.54849
"DENV1",1.16757,3.08448,0.11279,0.96708,4.89354,1.95741,0.48354,0.96708,0.0776697,0.0825647,-5.46096,-4.88164
"DENV1",1.36515,3.14073,0.0819156,0.96708,3.77172,1.93416,0.377172,0.754345,0.673743,0.25,-4.9917,-4.38818
"DENV1",1.17543,3.02447,0.083857,0.96708,4.23105,1.93416,0.423105,0.84621,0.675242,0.25,-5.32334,-5.2485
"DENV1",1.23517,3.21097,0.110913,0.942798,4.8354,1.93416,0.471399,0.942797,0.251808,0.205216,-5.56702,-4.52256
"DENV1",1.2118,3.13794,0.117212,0.967081,4.95002,1.98001,0.48354,0.96708,0.0805639,0.0805202,-5.42664,-4.60626
"DENV1",1.26931,3.22068,0.099113,0.831376,4.8354,1.93416,0.415688,0.831376,0.0515661,0.0731661,-5.11561,-4.74604
"DENV1",1.394,3.37667,0.103273,0.798558,4.8354,1.93416,0.399279,0.798558,0.0790484,0.0963699,-5.34464,-4.16055
"DENV1",1.29774,3.18299,0.110021,0.82257,4.8354,1.93416,0.411285,0.82257,0.0717528,0.0893516,-5.79695,-4.71559
"DENV1",1.19798,3.18249,0.0913624,0.857142,4.8354,1.93416,0.428571,0.857142,0.0617385,0.0800532,-5.88857,-5.03127
"DENV1",1.1654,3.07834,0.110796,0.96708,5.05514,2.02206,0.48354,0.96708,0.109486,0.102092,-5.58755,-4.91547
"DENV1",1.18147,3.01483,0.123919,0.96708,5.14368,2.05747,0.48354,0.96708,0.0928585,0.0806181,-5.9743,-4.87603
"DENV1",1.14645,3.09624,0.104481,0.967648,5.08848,2.03539,0.48354,0.96708,0.292755,0.224378,-5.98499,-5.1164
"DENV1",1.25546,3.21713,0.111477,0.921375,4.83539,1.93416,0.459042,0.918084,0.32563,0.25,-5.42817,-4.49655
"DENV1",1.22596,3.19259,0.109714,0.935483,4.8354,1.93416,0.467067,0.934134,0.3316,0.25,-5.49911,-4.62162
"DENV1",1.17165,3.13315,0.10792,0.961225,4.8354,1.93416,0.480613,0.961225,0.29425,0.228903,-5.83478,-4.89313
"DENV1",1.28057,3.20883,0.110621,0.880592,4.76083,1.90433,0.440295,0.880591,0.0941177,0.104277,-5.99599,-5.43969
"DENV1",1.57751,3.49114,0.0891831,0.614219,3.7118,1.90433,0.307109,0.614219,0.05,0.0915384,-5.26036,-5.41999
"DENV1",1.38644,3.3428,0.098391,0.766703,4.76083,1.90433,0.383352,0.766703,0.0630432,0.0819286,-4.62184,-5.38347
"DENV1",1.24514,3.1953,0.115797,0.950348,4.76083,1.90433,0.475173,0.950345,0.0658855,0.0761579,-5.69962,-5.40601
"DENV1",1.28144,3.19086,0.115074,0.880713,4.76083,1.90433,0.440356,0.880713,0.05,0.068492,-4.6535,-5.55383
"DENV1",1.32719,3.25592,0.125224,0.952166,4.8567,1.94268,0.476083,0.952166,0.0716735,0.0779166,-5.69127,-4.81081
"DENV1",1.3183,3.26274,0.106618,0.845735,4.76083,1.90433,0.422868,0.845735,0.0500005,0.0729794,-4.89148,-5.37536
"DENV1",1.20639,3.11538,0.110257,0.952166,5.06386,2.02554,0.476083,0.952166,0.0864693,0.0876949,-5.22226,-5.63332
"DENV1",1.65562,3.03425,0.0739369,0.816695,2.51722,1.90433,0.251722,0.503445,0.05,0.113774,-5.26758,-6.00174
"DENV1",1.24822,3.14471,0.120216,0.952166,4.88419,1.95368,0.476083,0.952166,0.0720722,0.0740937,-5.50571,-5.33
"DENV1",1.27161,3.21929,0.116213,0.927449,4.76083,1.90433,0.463719,0.927442,0.112523,0.111166,-5.59926,-5.33391
"DENV1",1.38583,3.29921,0.115641,0.820017,4.76083,1.90433,0.410008,0.820017,0.05,0.0736253,-4.49007,-5.17763
"DENV1",1.20698,3.08731,0.116924,0.952166,5.10874,2.0435,0.476083,0.952166,0.05,0.0601316,-4.84951,-5.91436
"DENV1",1.24778,3.18248,0.118337,0.942651,4.76083,1.90433,0.471326,0.942651,0.05,0.0646949,-4.71568,-5.53111
"DENV1",1.3394,3.30794,0.115335,0.89276,4.76082,1.90433,0.44638,0.89276,0.0500001,0.0723552,-5.67839,-5.11456
"DENV1",1.35051,3.28234,0.124544,0.886013,4.76083,1.90433,0.443006,0.886013,0.05,0.0686827,-4.29102,-5.25605
"DENV1",1.67794,3.69829,0.106955,0.701839,4.76083,1.90433,0.350919,0.701839,0.0947918,0.12432,-5.2686,-4.36044
"DENV1",1.31029,3.23517,0.104843,0.825054,4.76083,1.90433,0.412527,0.825054,0.0628474,0.0819545,-5.03476,-5.53853
"DENV1",1.56711,3.55118,0.120001,0.789633,4.76083,1.90433,0.394817,0.789633,0.05,0.0826234,-5.62424,-4.40527
"DENV1",1.21811,3.1187,0.108444,0.888272,4.76083,1.90433,0.444136,0.888272,0.05,0.0671601,-4.94396,-5.87756
"DENV1",1.34509,3.28743,0.0948308,0.761257,4.76083,1.90433,0.380629,0.761257,0.05,0.0785509,-5.43729,-5.66659
"DENV1",1.24915,3.18736,0.114096,0.920669,4.76083,1.90433,0.460335,0.920669,0.117296,0.115996,-5.20831,-5.51667
"DENV1",1.23427,3.17471,0.114941,0.952166,4.87002,1.94801,0.476083,0.952166,0.378716,0.249999,-5.58485,-5.48454
"DENV1",1.70924,3.66989,0.104056,0.636894,4.76083,1.90433,0.318447,0.636894,0.05,0.0895378,-5.13589,-5.18846
"DENV1",1.35843,3.27524,0.11349,0.82957,4.76055,1.90431,0.41478,0.829592,0.050005,0.0723091,-4.3249,-5.29763
"DENV1",1.81148,3.33058,0.0782608,0.836386,3.03636,1.90426,0.312454,0.394618,0.0500001,0.165551,-5.50967,-4.42747
"DENV1",1.75915,3.14429,0.0744436,0.952166,3.13422,1.90433,0.258674,0.517348,0.852252,0.217782,-4.74957,-5.19108
"DENV1",1.35885,3.31645,0.113663,0.866605,4.76083,1.90433,0.433302,0.866605,0.11131,0.119452,-5.81688,-5.04741
"DENV1",1.30441,3.17097,0.125828,0.952166,5.2878,2.11512,0.476083,0.952166,0.0857511,0.0792542,-5.56454,-5.0655
"DENV1",1.27029,3.15993,0.116347,0.880356,4.76083,1.90433,0.440178,0.880356,0.05,0.0673787,-5.30788,-5.57019
"DENV1",1.59792,3.54464,0.103297,0.673348,4.76083,1.90433,0.336674,0.673348,0.05,0.0859624,-4.39939,-5.22468
"DENV1",1.94452,3.36103,0.0808781,0.952166,3.40972,1.90433,0.254016,0.508032,0.05,0.124294,-5.71618,-4.63859
"DENV1",1.28589,3.21288,0.113489,0.884957,4.76083,1.90433,0.442479,0.884957,0.05,0.0712889,-4.8444,-5.4897
"DENV1",1.46977,3.37809,0.111225,0.743136,4.76083,1.90433,0.371568,0.743136,0.05,0.0781704,-4.46505,-5.2388
"DENV1",1.23816,3.14167,0.118938,0.952166,5.06804,2.02722,0.476083,0.952166,0.174917,0.150947,-5.70354,-5.55297
"DENV1",1.28381,3.18075,0.125552,0.952166,5.16706,2.06681,0.476083,0.95218,0.147011,0.129364,-5.66236,-5.30366
"DENV1",1.21553,3.09526,0.120762,0.952166,4.84372,1.93749,0.476083,0.952166,0.072694,0.0768493,-5.26361,-5.57047
"DENV1",1.38396,3.30204,0.108862,0.791976,4.76083,1.90433,0.395988,0.791976,0.05,0.0755449,-4.45572,-5.33073
"DENV1",1.27987,3.17087,0.123757,0.952166,4.91291,1.96516,0.476083,0.952166,0.083819,0.0856407,-5.67369,-5.07141
"DENV1",1.45359,3.37977,0.106872,0.747188,4.76083,1.90433,0.373594,0.747188,0.05,0.078928,-5.4091,-5.24902
"DENV1",1.47966,3.43489,0.11479,0.791616,4.76083,1.90433,0.395808,0.791616,0.05,0.0779315,-5.38806,-4.83241
"DENV1",1.34774,3.2666,0.128174,0.904083,4.76083,1.90433,0.452041,0.904082,0.05,0.0676879,-4.49012,-5.06553
"DENV1",1.23244,3.16873,0.11105,0.921112,4.76083,1.90433,0.460556,0.921112,0.05,0.0697228,-5.50305,-5.63115
"DENV1",1.34475,3.32804,0.124587,0.952166,4.78165,1.91266,0.476083,0.952166,0.0796954,0.0867955,-5.61826,-4.81767
"DENV1",1.3554,3.27467,0.128889,0.952166,5.20186,2.08074,0.476083,0.952166,0.14618,0.126793,-5.64432,-4.83038
"DENV1",1.37545,3.27704,0.119466,0.833264,4.76083,1.90433,0.416632,0.833264,0.05,0.0714687,-4.81089,-5.18911
"DENV1",1.39353,3.31743,0.116865,0.827508,4.76083,1.90433,0.413754,0.827508,0.05,0.0743546,-4.48953,-5.11752
"DENV1",1.49086,3.41523,0.117193,0.769526,4.76083,1.90433,0.384763,0.769526,0.05,0.0782532,-4.30798,-4.91989
"DENV1",1.18855,3.01842,0.12059,0.952166,5.19267,2.07707,0.476083,0.952166,0.05,0.0580526,-5.18949,-5.91549
"DENV1",1.39894,3.36862,0.116585,0.864039,4.76043,1.90429,0.431755,0.863515,0.050096,0.0733571,-5.72119,-4.8839
"DENV1",1.31081,3.26399,0.129415,0.952166,4.80065,1.92026,0.476083,0.952166,0.05,0.0629439,-3.92108,-5.32535
"DENV1",1.24256,3.12285,0.116959,0.992768,4.96384,1.98554,0.476083,0.952166,0.498104,0.25,-5.25026,-5.4788
"DENV1",1.33996,3.24445,0.114763,0.838292,4.76083,1.90433,0.419146,0.838292,0.05,0.0719498,-4.58289,-5.34651
"DENV1",1.2165,3.12265,0.116484,0.931755,4.76083,1.90433,0.465877,0.931754,0.05,0.0647834,-4.75144,-5.78479
"DENV1",1.25705,3.18539,0.123819,0.952166,4.77088,1.90835,0.476083,0.952166,0.05,0.0652602,-4.57774,-5.51538
"DENV1",1.22979,3.08083,0.121786,0.952166,5.265,2.106,0.476083,0.952166,0.0917112,0.0831075,-5.42291,-5.62103
"DENV1",1.23347,3.10535,0.122306,0.952166,5.04743,2.01897,0.476083,0.952166,0.0515968,0.062218,-5.11485,-5.5324
"DENV1",1.29789,3.23241,0.12624,0.952166,4.93649,1.97459,0.476083,0.952166,0.05,0.0629573,-4.38616,-5.35648
"DENV1",1.2616,3.08964,0.130809,0.952166,5.23954,2.09581,0.476083,0.952166,0.087447,0.079208,-5.74605,-5.43
"DENV1",1.21498,3.07958,0.119639,0.952166,5.12102,2.04841,0.476083,0.952166,0.0513459,0.0604443,-4.85677,-5.69917
"DENV1",1.39892,3.34339,0.108416,0.802311,4.76083,1.90433,0.401155,0.802311,0.05,0.0762935,-5.07406,-5.1607
"DENV1",1.24718,3.10837,0.119873,0.952166,5.39279,2.15712,0.476083,0.952166,0.0891385,0.0823742,-4.86141,-5.5086
"DENV1",1.24394,3.18605,0.115782,0.952166,4.84539,1.93815,0.476083,0.952166,0.0788028,0.0837823,-5.40472,-5.42377
"DENV1",1.22077,3.08447,0.11819,0.952166,5.27615,2.11046,0.476083,0.952166,0.233839,0.1966,-6.19358,-5.68138
"DENV1",1.27703,3.1611,0.121104,0.952171,5.19158,2.07664,0.476103,0.952176,0.0938095,0.0872863,-5.56359,-5.19785
